-15 0.0375 0.179 1 0.0105 3.43
-14.6 0.0418 0.197 1 0.0218 6.51
-14.2 0.0466 0.216 1 0.0234 5.82
-13.8 0.0519 0.235 1 0.025 5.2
-13.4 0.0578 0.255 1 0.0267 4.64
-13 0.0643 0.276 1 0.0285 4.14
-12.6 0.0715 0.298 1 0.0305 3.72
-12.2 0.0795 0.321 1 0.0325 3.33
-11.8 0.0883 0.347 1 0.0344 2.96
-11.4 0.0979 0.374 1 0.0374 2.69
-11 0.109 0.402 1 0.0386 2.35
-10.6 0.12 0.433 1 0.0405 2.07
-10.2 0.133 0.465 1 0.0441 1.91
-9.8 0.147 0.499 1 0.0473 1.73
-9.4 0.163 0.535 0.944 0.0503 1.56
-9 0.18 0.571 0.936 0.0516 1.36
-8.6 0.198 0.61 0.929 0.0543 1.21
-8.2 0.218 0.649 0.921 0.0581 1.1
-7.8 0.24 0.69 0.913 0.0603 0.981
-7.4 0.263 0.731 0.903 0.0624 0.868
-7 0.288 0.776 0.893 0.0656 0.785
-6.6 0.315 0.822 0.882 0.0686 0.707
-6.2 0.344 0.869 0.87 0.0702 0.626
-5.8 0.374 0.914 0.857 0.0728 0.562
-5.4 0.407 0.958 0.843 0.0764 0.514
-5 0.442 0.998 0.828 0.0777 0.456
-4.6 0.478 1.03 0.812 0.0788 0.406
-4.2 0.516 1.07 0.795 0.081 0.367
-3.8 0.556 1.09 0.776 0.0831 0.332
-3.4 0.598 1.11 0.758 0.0841 0.298
-3 0.641 1.12 0.738 0.085 0.268
-2.6 0.686 1.13 0.704 0.0833 0.193
2.9 1.35 1.12 0.354 0.0703 0.0918
3.3 1.39 1.11 0.33 0.0597 0.0518
3.7 1.43 1.1 0.305 0.0592 0.0489
4.1 1.47 1.07 0.282 0.0586 0.0463
4.5 1.51 1.04 0.26 0.0581 0.0439
4.9 1.55 1.01 0.24 0.0505 0.0367
5.3 1.58 0.969 0.22 0.05 0.0348
5.7 1.62 0.926 0.202 0.0497 0.0336
6.1 1.65 0.88 0.185 0.0423 0.0276
6.5 1.68 0.834 0.169 0.0421 0.0266
6.9 1.71 0.787 0.154 0.0349 0.0215
7.3 1.73 0.742 0.14 0.0278 0.0167
7.7 1.75 0.7 0.127 0.0345 0.0203
8.1 1.78 0.659 0.116 0.0344 0.0198
8.5 1.8 0.619 0.105 0.0274 0.0154
8.9 1.82 0.581 0.0948 0.0205 0.0114
9.3 1.83 0.544 0.0858 0.0204 0.0111
9.7 1.85 0.508 0.0775 0.0204 0.011
10.1 1.86 0.473 0.0699 0.0203 0.0108
10.5 1.88 0.441 0.0631 0.0203 0.0107
10.9 1.89 0.409 0.0568 0.0135 0.007
11.3 1.9 0.38 0.0512 0.0135 0.00693
11.7 1.91 0.352 0.0461 0.0134 0.00685
12.1 1.92 0.326 0.0415 0.0134 0.00678
12.5 1.93 0.301 0.0373 0.0067 0.00337
12.9 1.93 0.278 0.0335 0.00669 0.00334
13.3 1.94 0.256 0.0301 0.0134 0.00664
13.7 1.95 0.236 0.0271 0.00668 0.0033
14.1 1.95 0.217 0.0243 0.00666 0.00327
14.5 1.96 0.2 0.0218 0.00666 0.00327
14.9 1.96 0.183 0.0196 0.00665 0.00324
15.3 1.97 0.168 0.0176 0.00665 0.00324
15.7 1.97 0.154 0.0157 0 0
16.1 1.97 0.141 0.0141 0.00664 0.0032
16.5 1.98 0.13 0.0126 0.00664 0.0032
16.9 1.98 0.119 0.0113 0 0
17.3 1.98 0.109 0.0101 0 0
17.7 1.98 0.0992 0.00909 0 0
18.1 1.98 0.0907 0.00815 0.00663 0.00317
18.5 1.99 0.0828 0.0073 0.00663 0.00317
18.9 1.99 0.0756 0.00653 0 0
19.3 1.99 0.069 0.00585 0 0
19.7 1.99 0.0629 0.00524 0 0
20.1 1.99 0.0574 0.00469 0 0
20.5 1.99 0.0523 0.0042 0 0
20.9 1.99 0.0476 0.00376 0 0
21.3 1.99 0.0434 0.00337 0 0
21.7 1.99 0.0395 0.00301 0.00662 0.00314
22.1 2 0.0359 0.0027 0.00662 0.00314
22.5 2 0.0327 0.00241 0 0
22.9 2 0.0297 0.00216 0 0
23.3 2 0.027 0.00193 0 0
23.7 2 0.0246 0.00173 0 0
24.1 2 0.0223 0.00155 0 0
24.5 2 0.0203 0.00139 0 0
24.9 2 0.0184 0.00124 0 0
25.3 2 0.0167 0.00111 0 0
25.7 2 0.0152 0.000993 0 0
26.1 2 0.0138 0.000889 0 0
26.5 2 0.0125 0.000797 0 0
26.9 2 0.0114 0.000714 0 0
27.3 2 0.0103 0.000639 0 0
27.7 2 0.00935 0.000571 0 0
28.1 2 0.00848 0.000511 0 0
28.5 2 0.00769 0.000457 0 0
28.9 2 0.00697 0.000409 0 0
29.3 2 0.00632 0.000366 0 0
29.7 2 0.00572 0.000328 0 0
30.1 2 0.00518 0.000293 0 0
30.5 2 0.0047 0.000262 0 0
30.9 2 0.00426 0.000235 0 0
