-15	7.32590463901062E-5	4.30194967784295E-7
-14.5	1.5332740549967E-4	4.80135260391108E-7
-14	3.25691853340082E-4	8.71344855974189E-7
-13.5	6.84890595449961E-4	2.63115092315132E-6
-13	0.00142742040456012	6.62649473304077E-6
-12.5	0.00294155556087983	7.98833217235981E-6
-12	0.00592218738438977	2.08295237435958E-5
-11.8	0.00779407674514987	2.5125122692774E-5
-11.6	0.0101625550897202	2.94036492459961E-5
-11.4	0.0130593839936197	2.92793394520793E-5
-11.2	0.0167221866069798	4.15047801661594E-5
-11	0.0210749389454401	5.49446505086179E-5
-10.8	0.0264835241715402	7.27360405918387E-5
-10.6	0.0328761258279999	6.07470368267909E-5
-10.4	0.0402084538505498	1.22230116509394E-4
-10.2	0.04880752840223	7.5930908031968E-5
-10	0.0584013276012398	1.04617092963439E-4
-9.8	0.06935583899719	1.24614518930562E-4
-9.6	0.0814258335709499	1.47345530522713E-4
-9.4	0.09409670448817	1.64290955769365E-4
-9.2	0.10889192097287	8.42666639872867E-5
-9	0.12418451757963	1.46109444392619E-4
-8.8	0.14054075173147	1.3201574090391E-4
-8.6	0.15800778064501	1.44549644952001E-4
-8.4	0.17645436305192	9.24491708363587E-5
-8.2	0.19613101724055	2.11471174689143E-4
-8	0.21636211770398	1.20776712109966E-4
-7.8	0.23787557163684	2.54110245046628E-4
-7.6	0.26047577047012	1.47491160471668E-4
-7.4	0.28412776143198	1.37721600611875E-4
-7.2	0.30851666405975	1.49372104126698E-4
-7	0.33377243241034	2.38448588226552E-4
-6.8	0.35972545799305	2.70226938141793E-4
-6.6	0.38603088244389	3.32091362147813E-4
-6.4	0.41357673411704	2.22453996902411E-4
-6.2	0.44088807341987	1.82725038666429E-4
-6	0.46833948768246	1.99418828311214E-4
-5.8	0.49654146553965	2.74076070481829E-4
-5.6	0.52469718377764	1.91994971993215E-4
-5.4	0.55255726237367	2.82712591818398E-4
-5.2	0.5801516161816	1.87878605340647E-4
-5	0.60751041440927	3.18657153632573E-4
-4.8	0.63423282663401	2.66240701171157E-4
-4.6	0.66073969769751	2.0146728235708E-4
-4.4	0.6868731537337	2.49169175538924E-4
-4.2	0.71224445843591	1.82094916060209E-4
-4	0.73696298720654	2.15471384523096E-4
-3.8	0.76055674909588	2.93271318435235E-4
-3.6	0.78422220862106	2.25847921811576E-4
-3.4	0.80735378047473	1.99441752209062E-4
-3.2	0.82855929135927	1.58437249541101E-4
-3	0.84934573931174	1.57265928655932E-4
-2.8	0.86876530536866	1.53107748256338E-4
-2.6	0.88660838802519	1.72283143193727E-4
-2.4	0.90425573228175	1.73889018107324E-4
-2.2	0.91925787088026	1.53157222675078E-4
-2	0.93350384982465	1.81132656255153E-4
-1.8	0.94559242850716	1.36351914082302E-4
-1.6	0.95651101075548	1.72801916425662E-4
-1.4	0.96558199670842	1.17037098362745E-4
-1.2	0.97335470694877	6.71283198021311E-5
-1	0.97973424469483	9.28935842524644E-5
-0.8	0.98508308089375	6.14051813372674E-5
-0.6	0.98965378734876	4.88025952396889E-5
-0.4	0.99349262191055	3.37937605648569E-5
-0.2	0.99682977109344	1.75228894705856E-5
0	1	0
0.2	1.00317	1.75229E-5
0.4	1.00651	3.37938E-5
0.6	1.01035	4.88026E-5
0.8	1.01492	6.14052E-5
1	1.02027	9.28936E-5
1.2	1.02665	6.71283E-5
1.4	1.03442	1.17037E-4
1.6	1.04349	1.72802E-4
1.8	1.05441	1.36352E-4
2	1.0665	1.81133E-4
2.2	1.08074	1.53157E-4
2.4	1.09574	1.73889E-4
2.6	1.11339	1.72283E-4
2.8	1.13123	1.53108E-4
3	1.15065	1.57266E-4
3.2	1.17144	1.58437E-4
3.4	1.19265	1.99442E-4
3.6	1.21578	2.25848E-4
3.8	1.23944	2.93271E-4
4	1.26304	2.15471E-4
4.2	1.28776	1.82095E-4
4.4	1.31313	2.49169E-4
4.6	1.33926	2.01467E-4
4.8	1.36577	2.66241E-4
5	1.39249	3.18657E-4
5.2	1.41985	1.87879E-4
5.4	1.44744	2.82713E-4
5.6	1.4753	1.91995E-4
5.8	1.50346	2.74076E-4
6	1.53166	1.99419E-4
6.2	1.55911	1.82725E-4
6.4	1.58642	2.22454E-4
6.6	1.61397	3.32091E-4
6.8	1.64027	2.70227E-4
7	1.66623	2.38449E-4
7.2	1.69148	1.49372E-4
7.4	1.71587	1.37722E-4
7.6	1.73952	1.47491E-4
7.8	1.76212	2.5411E-4
8	1.78364	1.20777E-4
8.2	1.80387	2.11471E-4
8.4	1.82355	9.24492E-5
8.6	1.84199	1.4455E-4
8.8	1.85946	1.32016E-4
9	1.87582	1.46109E-4
9.2	1.89111	8.42667E-5
9.4	1.9059	1.64291E-4
9.6	1.91857	1.47346E-4
9.8	1.93064	1.24615E-4
10	1.9416	1.04617E-4
10.2	1.95119	7.59309E-5
10.4	1.95979	1.2223E-4
10.6	1.96712	6.0747E-5
10.8	1.97352	7.2736E-5
11	1.97893	5.49447E-5
11.2	1.98328	4.15048E-5
11.4	1.98694	2.92793E-5
11.6	1.98984	2.94036E-5
11.8	1.99221	2.51251E-5
12	1.99408	2.08295E-5
12.5	1.99706	7.98833E-6
13	1.99857	6.62649E-6
13.5	1.99932	2.63115E-6
14	1.99967	8.71345E-7
14.5	1.99985	4.80135E-7
15	1.99993	4.30195E-7
