-6.6 0.0289 0.106 1
-6.2 0.0405 0.134 1
-5.8 0.0549 0.164 1
-5.4 0.0724 0.199 1
-5 0.0931 0.237 1
-4.6 0.117 0.28 1
-4.2 0.145 0.325 1
-3.8 0.176 0.371 1
-3.4 0.21 0.417 1
-3 0.248 0.466 1
-2.6 0.288 0.513 1
-2.2 0.331 0.559 1
-1.8 0.376 0.604 1
-1.4 0.423 0.647 1
-1 0.471 0.687 1
-0.6 0.52 0.722 1
-0.2 0.568 0.754 1
0.2 0.616 0.78 1
0.6 0.663 0.803 1
1 0.707 0.816 1
1.4 0.749 0.826 1
1.8 0.788 0.831 1.12
2.2 0.824 0.832 1.13
2.6 0.856 0.827 1.15
3 0.885 0.823 1.16
3.4 0.91 0.813 1.17
3.8 0.931 0.802 1.19
4.2 0.949 0.79 1.19
4.6 0.964 0.779 1.2
5 0.975 0.766 1.21
5.4 0.984 0.751 1.21
5.8 0.991 0.739 1.21
6.2 0.996 0.727 1.21
6.6 0.999 0.717 1.21
7 1 0.708 1.21
7.4 1 0.702 1.22
7.8 1 0.697 1.22
8.2 1 0.694 1.22
8.6 1 0.691 1.22
9 1 0.689 1.22
9.4 1 0.688 1.22
9.8 1 0.688 1.22
10.2 1 0.688 1.22
10.6 1 0.688 1.22
11 1 0.688 1.22
11.4 1 0.688 1.22
11.8 1 0.688 1.22
12.2 1 0.688 1.22
12.6 1 0.688 1.22
13 1 0.688 1.22
13.4 1 0.688 1.22
13.8 1 0.688 1.22
14.2 1 0.688 1.22
14.6 1 0.688 1.22
15 1 0.688 1.22
15.4 1 0.688 1.22
15.8 1 0.688 1.22
16.2 1 0.688 1.22
16.6 1 0.688 1.22
17 1 0.688 1.22
17.4 1 0.688 1.22
17.8 1 0.688 1.22
18.2 1 0.688 1.22
18.6 1 0.688 1.22
19 0.999 0.688 1.22
19.4 0.999 0.688 1.22
19.8 0.999 0.688 1.22
20.2 0.999 0.688 1.22
20.6 0.998 0.688 1.22
21 0.998 0.689 1.22
21.4 0.998 0.691 1.22
21.8 0.997 0.694 1.22
22.2 0.997 0.697 1.22
22.6 0.998 0.702 1.22
23 0.998 0.708 1.22
23.4 1 0.717 1.21
23.8 1 0.727 1.2
24.2 1.01 0.739 1.19
24.6 1.02 0.751 1.17
25 1.02 0.766 1.15
25.4 1.04 0.779 1.12
25.8 1.05 0.79 1.08
26.2 1.07 0.802 1.03
26.6 1.09 0.813 0.98
27 1.12 0.823 0.921
27.4 1.14 0.827 0.858
27.8 1.18 0.832 0.792
28.2 1.21 0.831 0.726
28.6 1.25 0.826 0.659
29 1.29 0.816 0.594
29.4 1.34 0.803 0.532
29.8 1.38 0.78 0.473
30.2 1.43 0.754 0.417
30.6 1.48 0.722 0.366
31 1.53 0.687 0.319
31.4 1.58 0.647 0.276
31.8 1.62 0.604 0.236
32.2 1.67 0.559 0.2
32.6 1.71 0.513 0.168
33 1.75 0.466 0.139
33.4 1.79 0.417 0.113
33.8 1.82 0.371 0.0915
34.2 1.86 0.325 0.0743
34.6 1.88 0.28 0.06
35 1.91 0.237 0.0471
35.4 1.93 0.199 0.0356
35.8 1.95 0.164 0.0263
36.2 1.96 0.134 0.0191
36.6 1.97 0.106 0.0136
37 1.98 0.0818 0.00953
37.4 1.99 0.0655 0.0066
37.8 1.99 0.0487 0.00453
38.2 2 0.0351 0.00308
38.6 2 0.0252 0.00209
39 2 0.0171 0.00141
39.4 2 0.00944 0.000949
39.8 2 0.00465 0.000639
40.2 2 0.00209 0.000429
40.6 2 0.000524 0.000288
41 2 0 0.000194
41.4 2 0 0.00013
41.8 2 0 8.7e-05
42.2 2 0 5.84e-05
42.6 2 0 3.91e-05
43 2 0 2.62e-05
43.4 2 0 1.76e-05
43.8 2 0 1.18e-05
44.2 2 0 7.91e-06
44.6 2 0 5.3e-06
45 2 0 3.55e-06
45.4 2 0 2.38e-06
45.8 2 0 1.59e-06
46.2 2 0 1.07e-06
46.6 2 0 7.17e-07
47 2 0 4.81e-07
47.4 2 0 3.22e-07
47.8 2 0 2.16e-07
48.2 2 0 1.45e-07
48.6 2 0 9.7e-08
49 2 0 6.5e-08
49.4 2 0 4.36e-08
49.8 2 0 2.92e-08
50.2 2 0 1.96e-08
50.6 2 0 1.31e-08
51 2 0 8.81e-09
51.4 2 0 5.9e-09
51.8 2 0 3.96e-09
52.2 2 0 2.65e-09
52.6 2 0 1.78e-09
53 2 0 1.19e-09
53.4 2 0 7.98e-10
53.8 2 0 5.35e-10
54.2 2 0 3.59e-10
54.6 2 0 2.41e-10
55 2 0 1.61e-10
55.4 2 0 1.08e-10
55.8 2 0 7.25e-11
56.2 2 0 4.86e-11
56.6 2 0 3.25e-11
57 2 0 2.18e-11
57.4 2 0 1.46e-11
57.8 2 0 9.81e-12
58.2 2 0 6.57e-12
58.6 2 0 4.4e-12
59 2 0 2.96e-12
59.4 2 0 1.98e-12
59.8 2 0 1.27e-12
60.4 2 0 7.86e-13
60.8 2 0 4.73e-13
61.3 2 0 3.07e-13
61.7 2 0 1.97e-13
62.2 2 0 1.19e-13
62.8 2 0 6.83e-14
63.4 2 5.11e-11 3.43e-14
64.2 2 1.72e-10 1.92e-14
64.6 2 3.24e-10 1.05e-14
65.1 2 4.83e-10 6.33e-15
65.6 2 6.51e-10 3.88e-15
66.4 2 8.25e-10 1.98e-15
66.8 2 1e-09 1.07e-15
67.2 2 1.18e-09 8.11e-16
67.6 2 1.36e-09 5.43e-16
68 2 1.52e-09 3.64e-16
68.4 2 1.68e-09 2.44e-16
68.8 2 1.83e-09 1.64e-16
69.2 2 1.95e-09 1.1e-16
69.6 2 2.05e-09 7.35e-17
70 2 2.13e-09 4.93e-17
70.4 2 2.18e-09 3.3e-17
70.8 2 2.2e-09 2.22e-17
71.2 2 2.18e-09 1.49e-17
71.6 2 2.11e-09 9.95e-18
72 2 2.04e-09 6.67e-18
72.4 2 2.04e-09 4.47e-18
72.8 2 2.04e-09 3e-18
73.2 2 2.04e-09 2.01e-18
73.6 2 2.04e-09 1.35e-18
74 2 2.04e-09 9.04e-19
74.4 2 2.04e-09 6.06e-19
74.8 2 2.04e-09 4.06e-19
75.2 2 2.04e-09 2.72e-19
75.6 2 2.04e-09 1.82e-19
76 2 2.04e-09 1.22e-19
76.4 2 2.04e-09 8.2e-20
76.8 2 2.04e-09 5.49e-20
77.2 2 2.04e-09 3.68e-20
77.6 2 2.04e-09 2.47e-20
78 2 2.04e-09 1.65e-20
78.4 2 2.04e-09 1.11e-20
78.8 2 2.04e-09 7.43e-21
79.2 2 2.04e-09 4.98e-21
79.6 2 2.04e-09 3.34e-21
80 2 2.04e-09 2.24e-21
80.4 2 2.04e-09 1.5e-21
80.8 2 2.04e-09 1.01e-21
81.2 2 2.04e-09 6.74e-22
81.6 2 2.04e-09 4.52e-22
82 2 2.04e-09 3.03e-22
82.4 2 2.04e-09 2.03e-22
82.8 2 2.04e-09 1.36e-22
83.2 2 2.04e-09 9.13e-23
83.6 2 2.04e-09 6.12e-23
84 2 2.04e-09 4.1e-23
84.4 2 2.04e-09 2.75e-23
84.8 2 2.04e-09 1.84e-23
85.2 2 2.04e-09 1.23e-23
85.6 2 2.04e-09 8.27e-24
86 2 2.04e-09 5.54e-24
86.4 2 2.04e-09 3.72e-24
86.8 2 2.04e-09 2.49e-24
87.2 2 2.04e-09 1.67e-24
87.6 2 2.04e-09 1.12e-24
88 2 2.04e-09 7.52e-25
88.4 2 2.04e-09 5.04e-25
88.8 2 2.04e-09 3.38e-25
89.2 2 2.04e-09 2.26e-25
89.6 2 2.04e-09 1.52e-25
90 2 2.04e-09 1.02e-25
90.4 2 2.04e-09 6.81e-26
90.8 2 2.04e-09 4.57e-26
91.2 2 2.04e-09 3.06e-26
91.6 2 2.04e-09 2.05e-26
92 2 2.04e-09 1.38e-26
92.4 2 2.04e-09 9.22e-27
92.8 2 2.04e-09 6.18e-27
93.2 2 2.04e-09 4.14e-27
93.6 2 2.04e-09 2.78e-27
94 2 2.04e-09 1.86e-27
94.4 2 2.04e-09 1.25e-27
94.8 2 2.04e-09 8.37e-28
95.2 2 2.04e-09 5.61e-28
95.6 2 2.04e-09 3.76e-28
96 2 2.04e-09 2.52e-28
96.4 2 2.04e-09 1.69e-28
96.8 2 2.04e-09 1.13e-28
97.2 2 2.04e-09 7.58e-29
97.6 2 2.04e-09 5.08e-29
98 2 2.04e-09 3.41e-29
98.4 2 2.04e-09 2.28e-29
98.8 2 2.04e-09 1.53e-29
99.2 2 2.04e-09 1e-29
99.6 2 2.04e-09 6.79e-30
