-5.5 0.0324 0.133 1 0.0353
-5.1 0.0468 0.169 1 0.0792
-4.7 0.067 0.207 1 0.0943
-4.3 0.093 0.258 1 0.086
-3.9 0.113 0.307 1 0.0923
-2.7 0.225 0.359 1 0.113
-1.6 0.347 0.411 1 0.114
-0.9 0.436 0.462 1 0.114
-0.5 0.488 0.51 1 0.111
-0.1 0.541 0.554 1 0.107
0.4 0.606 0.592 1 0.103
0.9 0.672 0.624 1 0.0998
1.4 0.737 0.649 1 0.0845
2.3 0.826 0.671 1.46 0.0658
2.7 0.86 0.684 1.55 0.0665
3.1 0.902 0.695 1.6 0.0554
3.5 0.924 0.697 1.84 0.0385
3.9 0.947 0.684 2 0.0365
4.3 0.967 0.683 2.08 0.0295
4.7 0.982 0.679 2.11 0.0235
5.1 0.995 0.679 2.12 0.015
5.5 1 0.674 2.13 0.0125
5.9 1.01 0.665 2.13 0.0166
6.3 1.02 0.658 2.1 0
6.7 1.01 0.649 2.12 -0.0166
7.1 1 0.638 2.13 0
7.5 1.01 0.637 2.13 0.00832
7.9 1.01 0.638 2.13 -0.00832
8.3 1 0.634 2.13 -0.00832
8.7 1 0.633 2.14 -0.000833
9.1 0.999 0.633 2.14 -0.00167
9.5 0.998 0.633 2.15 -0.00334
9.9 0.995 0.635 2.15 -0.00334
10.3 0.994 0.633 2.15 -0.000835
10.7 0.994 0.642 2.15 0.000835
11.1 0.995 0.641 2.15 -0.00836
11.5 0.984 0.657 2.18 -0.00836
11.9 0.985 0.657 2.17 0.0117
12.3 0.998 0.671 2.14 0.0117
12.7 0.999 0.677 2.12 0.00999
13.1 1.01 0.684 2.07 0.0174
13.5 1.02 0.677 1.99 0.0248
13.9 1.04 0.69 1.88 0.0329
14.3 1.06 0.694 1.7 0.0327
14.7 1.08 0.696 1.45 0.0486
15.1 1.12 0.689 1.22 0.0642
15.5 1.16 0.678 1.11 0.0556
15.9 1.19 0.663 0.975 0.0582
16.8 1.29 0.643 0.763 0.0725
17.2 1.34 0.616 0.565 0.078
17.8 1.42 0.583 0.467 0.0768
18.2 1.47 0.543 0.391 0.0733
18.6 1.52 0.498 0.336 0.0767
19.1 1.59 0.449 0.251 0.0734
19.7 1.66 0.398 0.159 0.0634
20.8 1.78 0.346 0.0934 0.0553
22 1.89 0.295 0.0676 0.0384
22.4 1.91 0.246 0.0453 0.0336
22.8 1.94 0.199 0.0299 0.0334
23.2 1.96 0.154 0.0153 0.02
23.6 1.97 0.131 0.0081 0.0133
24 1.98 0.0849 0.00427 0.0133
24.4 1.99 0.059 0.00212 0.0133
24.8 2 0.032 0.00098 0.00662
25.2 2 0.0112 0.000441 0
25.6 2 0 0.000198 0
26 2 0 8.84e-05 0
26.4 2 0 3.96e-05 0
26.8 2 0 1.78e-05 0
27.2 2 0 7.98e-06 0
27.6 2 0 3.59e-06 0
28 2 0 1.61e-06 0
28.4 2 0 7.25e-07 0
28.8 2 0 3.25e-07 0
29.2 2 0 1.47e-07 0
29.6 2 0 6.33e-08 0
30.2 2 0 2.43e-08 0
30.7 2 0 6.97e-09 0
31.2 2 0 1.78e-09 0
31.6 2 0 1.03e-09 0
32 2 0 4.68e-10 0
32.4 2 0 2.43e-10 0
32.8 2 0 1.09e-10 0
33.2 2 0 4.9e-11 0
33.6 2 0 2.2e-11 0
34 2 0 9.9e-12 0
34.4 2 0 4.45e-12 0
34.8 2 0 2.01e-12 0
35.2 2 0 8.13e-13 0
36.1 2 0 1.98e-13 0
