-6.6 0.0232 0.0854 1
-6.2 0.0339 0.109 1
-5.8 0.0474 0.141 1
-5.4 0.064 0.171 1
-5 0.084 0.205 1
-4.6 0.107 0.241 1
-4.2 0.134 0.284 1
-3.8 0.165 0.329 1
-3.4 0.2 0.373 1
-3 0.237 0.42 1
-2.6 0.278 0.465 1
-2.2 0.321 0.51 1
-1.8 0.366 0.555 1
-1.4 0.414 0.599 1
-1 0.463 0.639 1
-0.6 0.512 0.676 1
-0.2 0.562 0.71 1
0.2 0.611 0.74 1
0.6 0.659 0.764 1
1 0.705 0.783 1
1.4 0.748 0.795 1
1.8 0.788 0.803 1.13
2.2 0.824 0.809 1.16
2.6 0.857 0.807 1.17
3 0.887 0.803 1.19
3.4 0.912 0.798 1.21
3.8 0.934 0.789 1.23
4.2 0.952 0.775 1.24
4.6 0.967 0.765 1.25
5 0.979 0.753 1.25
5.4 0.988 0.743 1.26
5.8 0.994 0.731 1.26
6.2 0.999 0.72 1.26
6.6 1 0.71 1.26
7 1 0.701 1.27
7.4 1 0.696 1.27
7.8 1 0.692 1.27
8.2 1 0.689 1.27
8.6 1 0.686 1.27
9 1 0.685 1.27
9.4 1 0.685 1.27
9.8 1 0.685 1.27
10.2 1 0.685 1.27
10.6 1 0.685 1.27
11 1 0.685 1.27
11.4 1 0.685 1.27
11.8 1 0.686 1.27
12.2 1 0.686 1.27
12.6 1 0.686 1.27
13 1 0.686 1.27
13.4 1 0.686 1.27
13.8 1 0.686 1.27
14.2 1 0.686 1.27
14.6 1 0.686 1.27
15 1 0.686 1.27
15.4 1 0.686 1.27
15.8 1 0.686 1.27
16.2 1 0.686 1.27
16.6 1 0.685 1.27
17 1 0.685 1.27
17.4 0.999 0.685 1.27
17.8 0.999 0.685 1.27
18.2 0.999 0.685 1.27
18.6 0.998 0.685 1.27
19 0.998 0.685 1.27
19.4 0.997 0.686 1.27
19.8 0.997 0.689 1.27
20.2 0.996 0.692 1.27
20.6 0.996 0.696 1.28
21 0.997 0.701 1.27
21.4 0.998 0.71 1.27
21.8 1 0.72 1.26
22.2 1.01 0.731 1.25
22.6 1.01 0.743 1.23
23 1.02 0.753 1.2
23.4 1.03 0.765 1.17
23.8 1.05 0.775 1.13
24.2 1.07 0.789 1.08
24.6 1.09 0.798 1.02
25 1.11 0.803 0.95
25.4 1.14 0.807 0.881
25.8 1.18 0.809 0.81
26.2 1.21 0.803 0.736
26.6 1.25 0.795 0.664
27 1.29 0.783 0.595
27.4 1.34 0.764 0.531
27.8 1.39 0.74 0.47
28.2 1.44 0.71 0.413
28.6 1.49 0.676 0.36
29 1.54 0.639 0.312
29.4 1.59 0.599 0.267
29.8 1.63 0.555 0.227
30.2 1.68 0.51 0.192
30.6 1.72 0.465 0.16
31 1.76 0.42 0.131
31.4 1.8 0.373 0.105
31.8 1.83 0.329 0.0844
32.2 1.87 0.284 0.069
32.6 1.89 0.241 0.0552
33 1.92 0.205 0.0423
33.4 1.94 0.171 0.031
33.8 1.95 0.141 0.0222
34.2 1.97 0.109 0.0155
34.6 1.98 0.0854 0.0106
35 1.99 0.0674 0.00711
35.4 1.99 0.0495 0.00469
35.8 2 0.0344 0.00307
36.2 2 0.025 0.00199
36.6 2 0.0167 0.00129
37 2 0.0099 0.000829
37.4 2 0.00276 0.000534
37.8 2 0.000605 0.000343
38.2 2 0 0.00022
38.6 2 0 0.000141
39 2 0 9.06e-05
39.4 2 0 5.81e-05
39.8 2 0 3.73e-05
40.2 2 0 2.39e-05
40.6 2 0 1.53e-05
41 2 0 9.84e-06
41.4 2 0 6.31e-06
41.8 2 0 4.05e-06
42.2 2 0 2.59e-06
42.6 2 0 1.66e-06
43 2 0 1.07e-06
43.4 2 0 6.84e-07
43.8 2 0 4.38e-07
44.2 2 0 2.81e-07
44.6 2 0 1.8e-07
45 2 0 1.16e-07
45.4 2 0 7.4e-08
45.8 2 0 4.75e-08
46.2 2 0 3.04e-08
46.6 2 0 1.95e-08
47 2 0 1.25e-08
47.4 2 0 8.03e-09
47.8 2 0 5.15e-09
48.2 2 0 3.3e-09
48.6 2 0 2.12e-09
49 2 0 1.36e-09
49.4 2 0 8.69e-10
49.8 2 0 5.57e-10
50.2 2 0 3.57e-10
50.6 2 0 2.29e-10
51 2 0 1.47e-10
51.4 2 0 9.43e-11
51.8 2 0 6.05e-11
52.2 2 0 3.88e-11
52.6 2 0 2.48e-11
53 2 0 1.59e-11
53.4 2 0 1.02e-11
53.8 2 0 6.55e-12
54.2 2 0 4.2e-12
54.6 2 0 2.69e-12
55 2 0 1.74e-12
55.4 2 0 1.09e-12
55.9 2 0 6.28e-13
56.7 2 0 3.03e-13
57.3 2 0 1.12e-13
58.5 2 0 4.21e-14
58.9 2 0 1.1e-14
59.8 2 0 8.63e-15
60.4 2 0 4.06e-15
