-15 0.267 0.774 0.239 0.896
-14.6 0.278 0.795 0.248 0.893
-14.2 0.29 0.816 0.257 0.889
-13.8 0.302 0.837 0.267 0.883
-13.4 0.314 0.858 0.276 0.878
-13 0.327 0.878 0.285 0.872
-12.6 0.341 0.899 0.295 0.866
-12.2 0.354 0.92 0.305 0.861
-11.8 0.368 0.941 0.315 0.855
-11.4 0.383 0.962 0.325 0.848
-11 0.398 0.984 0.335 0.842
-10.6 0.413 1.01 0.345 0.835
-10.2 0.429 1.03 0.355 0.828
-9.8 0.445 1.05 0.365 0.821
-9.4 0.461 1.07 0.375 0.813
-9 0.478 1.09 0.385 0.806
-8.6 0.496 1.11 0.395 0.798
-8.2 0.513 1.12 0.405 0.79
-7.8 0.531 1.14 0.415 0.781
-7.4 0.55 1.15 0.425 0.773
-7 0.569 1.15 0.435 0.765
-6.6 0.588 1.15 0.44 0.748
8.9 1.43 1.15 0.437 0.306
9.3 1.45 1.15 0.428 0.296
9.7 1.46 1.14 0.417 0.285
10.1 1.48 1.13 0.408 0.275
10.5 1.5 1.11 0.398 0.265
10.9 1.52 1.1 0.388 0.256
11.3 1.53 1.08 0.378 0.246
11.7 1.55 1.06 0.368 0.237
12.1 1.57 1.04 0.358 0.228
12.5 1.58 1.01 0.347 0.219
12.9 1.6 0.99 0.337 0.211
13.3 1.61 0.967 0.327 0.203
13.7 1.63 0.946 0.317 0.195
14.1 1.64 0.925 0.307 0.187
14.5 1.66 0.904 0.298 0.18
14.9 1.67 0.883 0.288 0.172
15.3 1.68 0.862 0.278 0.165
15.7 1.7 0.842 0.269 0.159
16.1 1.71 0.821 0.26 0.152
16.5 1.72 0.8 0.251 0.146
16.9 1.73 0.78 0.242 0.14
17.3 1.74 0.759 0.233 0.134
17.7 1.75 0.739 0.224 0.128
18.1 1.76 0.719 0.216 0.123
18.5 1.77 0.699 0.208 0.117
18.9 1.78 0.68 0.2 0.112
19.3 1.79 0.66 0.192 0.107
19.7 1.8 0.641 0.185 0.103
20.1 1.81 0.623 0.178 0.0983
20.5 1.82 0.604 0.171 0.0939
20.9 1.82 0.586 0.164 0.0897
21.3 1.83 0.569 0.157 0.0857
21.7 1.84 0.551 0.151 0.0818
22.1 1.85 0.534 0.144 0.0781
22.5 1.85 0.517 0.138 0.0746
22.9 1.86 0.501 0.133 0.0713
23.3 1.87 0.485 0.127 0.0681
23.7 1.87 0.469 0.122 0.065
