3.8 1.58 7.99e-05 0.282 0.000104 0.199 0.000104 0
4 1.61 6.06e-05 0.25 5.37e-05 0.182 5.37e-05 0
4.2 1.65 4.49e-05 0.222 4.37e-05 0.166 4.37e-05 0
4.4 1.68 4.91e-05 0.197 5.46e-05 0.151 5.46e-05 0
4.6 1.71 6e-05 0.174 7.18e-05 0.137 7.18e-05 0
4.8 1.74 5.06e-05 0.154 4.62e-05 0.124 4.62e-05 0
5 1.77 5.06e-05 0.136 5.62e-05 0.112 5.62e-05 0
5.2 1.79 3.15e-05 0.119 2.64e-05 0.1 2.64e-05 0
5.4 1.81 4.44e-05 0.104 3.38e-05 0.0892 3.38e-05 0
5.6 1.84 3.85e-05 0.0907 3.65e-05 0.0789 3.65e-05 0
5.8 1.86 2.66e-05 0.0782 2.66e-05 0.0691 2.66e-05 0
6 1.88 4.49e-05 0.0669 4.2e-05 0.0599 4.2e-05 0
6.2 1.89 3.91e-05 0.0566 3.63e-05 0.0513 3.63e-05 0
6.4 1.91 3.17e-05 0.0474 2.98e-05 0.0435 2.98e-05 0
6.6 1.93 2.82e-05 0.0392 2.69e-05 0.0363 2.69e-05 0
6.8 1.94 2.51e-05 0.032 2.5e-05 0.03 2.5e-05 0
7 1.95 2.07e-05 0.0257 1.91e-05 0.0243 1.91e-05 0
7.2 1.96 1.55e-05 0.0203 1.53e-05 0.0194 1.53e-05 0
7.4 1.97 2.18e-05 0.0158 2.12e-05 0.0152 2.12e-05 0
7.6 1.98 1.05e-05 0.0121 9.98e-06 0.0117 9.98e-06 0
7.8 1.98 1.1e-05 0.00914 1.08e-05 0.00889 1.08e-05 0
8 1.99 7.7e-06 0.00678 7.5e-06 0.00663 7.5e-06 0
8.2 1.99 5.05e-06 0.00495 4.94e-06 0.00486 4.94e-06 0
8.4 1.99 8.46e-06 0.00356 8.35e-06 0.00351 8.35e-06 0
8.6 1.99 2.53e-06 0.00252 2.49e-06 0.00249 2.49e-06 0
8.8 2 2.28e-06 0.00176 2.25e-06 0.00175 2.25e-06 0
9 2 1.34e-06 0.00122 1.33e-06 0.00121 1.33e-06 0
9.2 2 1.09e-06 0.000831 1.09e-06 0.000831 1.09e-06 0
9.4 2 7.82e-07 0.000565 7.8e-07 0.000565 7.8e-07 0
9.6 2 6.9e-07 0.000384 6.88e-07 0.000383 6.88e-07 0
9.8 2 3.12e-07 0.000259 3.11e-07 0.000259 3.11e-07 0
10 2 3.8e-07 0.000175 3.79e-07 0.000175 3.79e-07 0
10.2 2 1.95e-07 0.000117 1.95e-07 0.000117 1.95e-07 0
10.4 2 1.83e-07 7.89e-05 1.83e-07 7.88e-05 1.83e-07 0
10.6 2 6.45e-08 5.29e-05 6.44e-08 5.29e-05 6.44e-08 0
10.8 2 5.21e-08 3.55e-05 5.21e-08 3.55e-05 5.21e-08 0
11 2 3.1e-08 2.38e-05 3.1e-08 2.38e-05 3.1e-08 0
11.2 2 3.96e-08 1.6e-05 3.96e-08 1.6e-05 3.96e-08 0
11.4 2 2.33e-08 1.07e-05 2.33e-08 1.07e-05 2.33e-08 0
11.6 2 1.38e-08 7.18e-06 1.38e-08 7.18e-06 1.38e-08 0
11.8 2 6.61e-09 4.81e-06 6.61e-09 4.81e-06 6.61e-09 0
12 2 4.9e-09 3.23e-06 4.9e-09 3.23e-06 4.9e-09 0
12.2 2 2.69e-09 2.16e-06 2.69e-09 2.16e-06 2.69e-09 0
12.4 2 1.7e-09 1.45e-06 1.7e-09 1.45e-06 1.7e-09 0
12.6 2 9.77e-10 9.72e-07 9.77e-10 9.72e-07 9.77e-10 0
