-6.9 0.0213 0.0897 1 0.0286
-6.5 0.0315 0.113 1 0.0604
-6.1 0.0443 0.141 1 0.0669
-5.7 0.06 0.173 1 0.0734
-5.3 0.0789 0.209 1 0.0795
-4.9 0.101 0.249 1 0.0859
-4.5 0.127 0.291 1 0.0911
-4.1 0.156 0.337 1 0.0958
-3.7 0.189 0.383 1 0.1
-3.3 0.225 0.431 1 0.103
-2.9 0.264 0.479 1 0.105
-2.5 0.306 0.526 1 0.107
-2 0.362 0.572 1 0.108
-1.6 0.409 0.616 1 0.107
-1.2 0.457 0.657 1 0.105
-0.8 0.506 0.695 1 0.103
-0.4 0.555 0.729 1 0.0994
1.6e-14 0.604 0.758 1 0.0947
0.4 0.651 0.782 1 0.0895
0.8 0.697 0.801 1 0.0828
1.2 0.739 0.812 1 0.0756
1.6 0.779 0.819 1.18 0.0698
2 0.816 0.822 1.21 0.0625
2.4 0.849 0.82 1.24 0.0546
2.8 0.878 0.814 1.26 0.0488
3.2 0.905 0.805 1.29 0.0423
3.6 0.927 0.795 1.31 0.0351
4 0.946 0.783 1.32 0.0289
4.4 0.961 0.77 1.34 0.0237
4.8 0.974 0.757 1.35 0.0185
5.2 0.983 0.745 1.35 0.0134
5.6 0.99 0.733 1.36 0.0109
6 0.996 0.721 1.36 0.00751
6.4 0.999 0.71 1.36 0.00334
6.8 1 0.701 1.36 0.000833
7.2 1 0.694 1.37 0
7.6 1 0.689 1.37 0
8 1 0.685 1.37 0
8.4 1 0.682 1.37 0
8.8 1 0.681 1.37 -0.000833
9.2 0.999 0.681 1.37 -0.00167
9.6 0.998 0.682 1.37 -0.000834
10 0.998 0.685 1.37 0
10.4 0.998 0.689 1.37 0
10.8 0.998 0.694 1.37 0.000834
11.2 0.999 0.701 1.37 0.00167
11.6 1 0.71 1.36 0.000833
12 1 0.721 1.35 0.00832
12.4 1.01 0.733 1.33 0.0166
12.8 1.02 0.745 1.31 0.0166
13.2 1.03 0.757 1.28 0.0165
13.6 1.04 0.77 1.24 0.0165
14 1.05 0.783 1.19 0.0246
14.4 1.07 0.795 1.13 0.0407
14.8 1.1 0.805 1.06 0.0404
15.2 1.12 0.814 0.988 0.0401
15.6 1.15 0.82 0.911 0.0477
16 1.18 0.822 0.833 0.0551
16.4 1.22 0.819 0.755 0.0624
16.8 1.26 0.812 0.678 0.0617
17.2 1.3 0.801 0.605 0.0686
17.6 1.35 0.782 0.537 0.0754
18 1.4 0.758 0.472 0.0671
18.4 1.44 0.729 0.414 0.0663
18.8 1.49 0.695 0.36 0.073
19.2 1.54 0.657 0.311 0.0722
19.6 1.59 0.616 0.265 0.0714
20 1.64 0.572 0.222 0.0636
20.5 1.69 0.526 0.182 0.0629
20.9 1.74 0.479 0.15 0.0624
21.3 1.78 0.431 0.123 0.0482
21.7 1.81 0.383 0.0992 0.041
22.1 1.84 0.337 0.0804 0.0408
22.5 1.87 0.291 0.0647 0.0406
22.9 1.9 0.249 0.051 0.0337
23.3 1.92 0.209 0.0387 0.0268
23.7 1.94 0.173 0.0287 0.0267
24.1 1.96 0.141 0.0208 0.02
24.5 1.97 0.113 0.0149 0.0133
24.9 1.98 0.0897 0.0105 0.0133
25.3 1.99 0.07 0.00726 0.00663
25.7 1.99 0.0525 0.00499 0.00662
26.1 2 0.038 0.0034 0.00662
26.5 2 0.0271 0.0023 0
26.9 2 0.019 0.00156 0
27.3 2 0.011 0.00105 0
27.7 2 0.00544 0.000706 0
28.1 2 0.00264 0.000474 0
28.5 2 0.000793 0.000318 0
28.9 2 0 0.000214 0
29.3 2 0 0.000143 0
29.7 2 0 9.62e-05 0
30.1 2 0 6.45e-05 0
30.5 2 0 4.32e-05 0
30.9 2 0 2.9e-05 0
31.3 2 0 1.94e-05 0
31.7 2 0 1.3e-05 0
32.1 2 0 8.74e-06 0
32.5 2 0 5.85e-06 0
32.9 2 0 3.92e-06 0
33.3 2 0 2.63e-06 0
33.7 2 0 1.76e-06 0
34.1 2 0 1.18e-06 0
34.5 2 0 7.92e-07 0
34.9 2 0 5.31e-07 0
35.3 2 0 3.56e-07 0
35.7 2 0 2.39e-07 0
36.1 2 0 1.6e-07 0
36.5 2 0 1.07e-07 0
36.9 2 0 7.18e-08 0
37.3 2 0 4.82e-08 0
37.7 2 0 3.23e-08 0
38.1 2 0 2.17e-08 0
38.5 2 0 1.45e-08 0
38.9 2 0 9.73e-09 0
39.3 2 0 6.52e-09 0
39.7 2 0 4.37e-09 0
40.1 2 0 2.93e-09 0
40.5 2 0 1.97e-09 0
40.9 2 0 1.32e-09 0
41.3 2 0 8.85e-10 0
41.7 2 0 5.89e-10 0
42.1 2 0 3.83e-10 0
42.6 2 0 2.45e-10 0
43 2 0 1.58e-10 0
43.4 2 0 1.08e-10 0
43.8 2 0 7.25e-11 0
44.2 2 0 4.86e-11 0
44.6 2 0 3.26e-11 0
45 2 0 2.18e-11 0
45.4 2 0 1.43e-11 0
45.9 2 0 9.15e-12 0
46.3 2 0 5.85e-12 0
46.7 2 0 3.98e-12 0
47.1 2 0 2.67e-12 0
47.5 2 0 1.79e-12 0
47.9 2 0 1.2e-12 0
48.3 2 0 8.05e-13 0
48.7 2 0 5.43e-13 0
49.1 2 0 3.52e-13 0
49.7 2 0 2.05e-13 0
50.4 2 0 1.02e-13 0
51.1 2 0 4.45e-14 0
51.8 2 0 2.33e-14 0
52.7 2 0 1.16e-14 0
53.3 2 6.87e-12 4.73e-15 0
54 2 1.44e-11 2.24e-15 0
54.5 2 1.97e-11 1.48e-15 0
