3.062068965517241281e+00 1.068732786574847937e+00 1.898119843990815278e-02
3.211751107686380280e+00 1.108922501163576602e+00 1.969498672958602814e-02
3.361433249855519279e+00 1.147763183605519322e+00 2.038481557196181182e-02
3.511115392024657833e+00 1.185279617495930138e+00 2.105112513537830965e-02
3.660797534193796832e+00 1.221496374690965503e+00 2.169435182759207187e-02
3.810479676362935830e+00 1.256437815307682948e+00 2.231492829577337231e-02
3.960161818532074385e+00 1.290128087724041750e+00 2.291328342650621880e-02
4.109843960701213383e+00 1.322591128578902486e+00 2.348984234578833236e-02
4.259526102870352382e+00 1.353850662772027258e+00 2.404502641903117494e-02
4.409208245039491381e+00 1.383930203464079467e+00 2.457925325105992168e-02
4.558890387208630379e+00 1.412853052076624483e+00 2.509293668611348865e-02
4.708572529377768490e+00 1.440642298292128309e+00 2.558648680784450513e-02
4.858254671546907488e+00 1.467320820053959807e+00 2.606030993931934825e-02
5.007936813716046487e+00 1.492911283566388247e+00 2.651480864301811180e-02
5.157618955885185485e+00 1.517436143294583983e+00 2.695038172083459582e-02
5.307301098054324484e+00 1.540917641964620222e+00 2.736742421407636558e-02
5.456983240223463483e+00 1.563377810563471026e+00 2.776632740346469258e-02
5.606665382392602481e+00 1.584838468339010875e+00 2.814747880913456152e-02
5.756347524561741480e+00 1.605321222800017766e+00 2.851126219063471884e-02
5.906029666730880479e+00 1.624847469716170112e+00 2.885805754692762418e-02
6.055711808900019477e+00 1.643438393118047403e+00 2.918824111638944688e-02
6.205393951069158476e+00 1.661114965297131096e+00 2.950218537681010417e-02
6.355076093238296586e+00 1.677897946805803953e+00 2.980025904539322645e-02
6.504758235407435585e+00 1.693807886457350920e+00 3.008282707875619202e-02
6.654440377576574583e+00 1.708865121325957137e+00 3.035025067293007847e-02
6.804122519745713582e+00 1.723089776746711044e+00 3.060288726335972515e-02
6.953804661914852581e+00 1.736501766315600381e+00 3.084109052490366029e-02
7.103486804083991579e+00 1.749120791889516191e+00 3.106521037183416697e-02
7.253168946253129690e+00 1.760966343586249705e+00 3.127559295783724491e-02
7.402851088422268688e+00 1.772057699784494345e+00 3.147258067601261394e-02
7.552533230591407687e+00 1.782413927123845276e+00 3.165651215887375219e-02
7.702215372760546686e+00 1.792053880504798080e+00 3.182772227834781281e-02
7.851897514929685684e+00 1.800996203088751635e+00 3.198654214577573845e-02
8.001579657098824683e+00 1.809259326298004567e+00 3.213329911191215027e-02
8.151261799267963681e+00 1.816861469815757468e+00 3.226831676692541728e-02
8.300943941437102680e+00 1.823820641586112234e+00 3.239191494039762170e-02
8.450626083606241679e+00 1.830154637814073615e+00 3.250440970132460750e-02
8.600308225775378901e+00 1.835881042965545662e+00 3.260611335811589018e-02
8.749990367944519676e+00 1.841017229767335506e+00 3.269733445859476784e-02
8.899672510113656898e+00 1.845580359207151799e+00 3.277837778999823787e-02
9.049354652282797673e+00 1.849587380533603609e+00 3.284954437897702473e-02
9.199036794451934895e+00 1.853055031256202190e+00 3.291113149159558687e-02
9.348718936621075670e+00 1.855999837145360098e+00 3.296343263333210288e-02
9.498401078790212892e+00 1.858438112232391859e+00 3.300673754907849922e-02
9.648083220959351891e+00 1.860385958809512408e+00 3.304133222314039470e-02
9.797765363128490890e+00 1.861859267429838871e+00 3.306749887923716297e-02
9.947447505297629888e+00 1.862873716907390786e+00 3.308551598050191167e-02
1.009712964746676889e+01 1.863444774317087216e+00 3.309565822948144082e-02
1.024681178963590789e+01 1.863587694994749411e+00 3.309819656813629135e-02
1.039649393180504688e+01 1.863317522537101034e+00 3.309339817784075904e-02
1.054617607397418588e+01 1.862649088801767050e+00 3.308152647938284591e-02
1.069585821614332488e+01 1.861597013907272835e+00 3.306284113296426713e-02
1.084554035831246388e+01 1.860175706233044846e+00 3.303759803820047192e-02
1.099522250048160288e+01 1.858399362419414391e+00 3.300604933412067815e-02
1.114490464265074188e+01 1.856281967367610086e+00 3.296844339916776834e-02
1.129458678481988088e+01 1.853837294239764288e+00 3.292502485119838673e-02
1.144426892698901810e+01 1.851078904458910657e+00 3.287603454748289772e-02
1.159395106915815710e+01 1.848020147708983929e+00 3.282170958470540661e-02
1.174363321132729610e+01 1.844674161934820367e+00 3.276228329896371805e-02
1.189331535349643509e+01 1.841053873342157976e+00 3.269798526576938452e-02
1.204299749566557409e+01 1.837171996397636509e+00 3.262904130004769254e-02
1.219267963783471309e+01 1.833041033828796573e+00 3.255567345613763486e-02
1.234236178000385209e+01 1.828673276624079636e+00 3.247810002779192434e-02
1.249204392217299109e+01 1.824080804032830683e+00 3.239653554817704950e-02
1.264172606434213009e+01 1.819275483565293783e+00 3.231119078987316345e-02
1.279140820651126909e+01 1.814268970992617636e+00 3.222227276487420883e-02
1.294109034868040808e+01 1.809072710346849355e+00 3.212998472458781368e-02
1.309077249084954708e+01 1.803697933920938024e+00 3.203452615983532620e-02
1.324045463301868608e+01 1.798155662268735133e+00 3.193609280085184243e-02
1.339013677518782508e+01 1.792456704204995255e+00 3.183487661728621326e-02
1.353981891735696408e+01 1.786611656805370929e+00 3.173106581820096805e-02
1.368950105952610308e+01 1.780630905406417774e+00 3.162484485207237017e-02
1.383918320169524208e+01 1.774524623605593376e+00 3.151639440679043780e-02
1.398886534386437930e+01 1.768302773261257288e+00 3.140589140965890230e-02
1.413854748603351830e+01 1.761975104492667255e+00 3.129350902739518742e-02
1.428822962820265730e+01 1.755551155679987430e+00 3.117941666613052720e-02
1.443791177037179629e+01 1.749040253464279493e+00 3.106377997140979952e-02
1.458759391254093529e+01 1.742451512747509312e+00 3.094676082819166479e-02
