-12	3.49E-4	1.42E-6	1.00286532951289
-11.8	5.2E-4	1.37E-6	1
-11.6	7.66E-4	2.81E-6	1.00522193211488
-11.4	0.001124	3.88E-6	0.99644128113879
-11.2	0.001667	6.29E-6	0.995800839832034
-11	0.002422	5.92E-6	0.990916597853014
-10.8	0.003498	6E-6	1.00343053173242
-10.6	0.005003	1.327E-5	0.995402758344993
-10.4	0.006968	2.008E-5	1.00172215843858
-10.2	0.00964	2.198E-5	1.00311203319502
-10	0.013213	2.27E-5	1.00052978127602
-9.8	0.017599	5.02E-5	1.00289789192568
-9.6	0.023083	5.056E-5	1.00203613048564
-9.4	0.029782	4.771E-5	1.00295480491572
-9.2	0.037718	5.921E-5	1.00376478074129
-9	0.047177	5.973E-5	1.00536278271191
-8.8	0.057736	9.692E-5	1.00613135651933
-8.6	0.069762	1.0247E-4	1.00799862389266
-8.4	0.082697	9.374E-5	1.00995199342177
-8.2	0.097003	6.97E-5	1.01233982454151
-8	0.112479	1.1578E-4	1.01405595711199
-7.8	0.128841	1.2173E-4	1.01629139792457
-7.6	0.146851	9.159E-5	1.01906013578389
-7.4	0.165253	1.3713E-4	1.0217061112355
-7.2	0.184664	1.4869E-4	1.02521336048174
-7	0.205053	1.9631E-4	1.02880718643473
-6.8	0.226615	1.9219E-4	1.03338260927123
-6.6	0.249007	1.2112E-4	1.03760135257242
-6.4	0.272876	1.7327E-4	1.04193846289157
-6.2	0.297385	1.0548E-4	1.04712746103536
-6	0.323356	1.4719E-4	1.05369932829451
-5.8	0.35016	1.7782E-4	1.06114347726753
-5.6	0.378167	1.8835E-4	1.06828464673015
-5.4	0.406226	1.8801E-4	1.07693746830582
-5.2	0.435284	1.4936E-4	1.0873820310418
-5	0.464783	2.296E-4	1.09674837504814
-4.8	0.494226	1.7647E-4	1.11185975646769
-4.6	0.523757	1.4759E-4	1.12661024100871
-4.4	0.552958	1.9169E-4	1.14473431978559
-4.2	0.582168	1.4336E-4	1.16450921383518
-4	0.611001	1.2181E-4	1.1884432267705
-3.8	0.639072	2.7605E-4	1.21908016624105
-3.6	0.667045	1.2129E-4	1.25271908192101
-3.4	0.694158	1.7415E-4	1.29169439810533
-3.2	0.721026	1.6901E-4	1.33785744203399
-3	0.747141	1.3836E-4	1.39850443222899
-2.8	0.772451	1.373E-4	1.46224161791492
-2.6	0.797073	8.833E-5	1.544400575606
-2.4	0.821039	1.8338E-4	1.63740090300217
-2.2	0.843843	1.8422E-4	1.76909685806483
-2	0.865831	2.283E-4	1.9686405314663
-1.8	0.886673	8.636E-5	2.07210549999831
-1.6	0.905771	1.4932E-4	2.25266651283823
-1.4	0.923901	1.8982E-4	2.45828286796962
-1.2	0.939904	1.9031E-4	2.67996518793409
-1	0.954363	1.4742E-4	2.87295295395987
-0.8	0.966349	1.2274E-4	3.1301424226651
-0.6	0.976631	1.0484E-4	3.27110239179383
-0.4	0.985361	5.428E-5	3.40155536904749
-0.2	0.99303	3.564E-5	3.46313807236438
0	1	0	3.52282
0.2	1.00697	3.564E-5	3.4151960832994
0.4	1.014639	5.428E-5	3.30340150536299
0.6	1.023369	1.0484E-4	3.12170878734845
0.8	1.033651	1.2274E-4	2.92633587158528
1	1.045637	1.4742E-4	2.62217193921026
1.2	1.060096	1.9031E-4	2.37611499335909
1.4	1.076099	1.8982E-4	2.11059577232206
1.6	1.094229	1.4932E-4	1.8646919429114
1.8	1.113327	8.636E-5	1.65026088471761
2	1.134169	2.283E-4	1.50287126521709
2.2	1.156157	1.8422E-4	1.29120871992299
2.4	1.178961	1.8338E-4	1.1403006545594
2.6	1.202927	8.833E-5	1.02333724324086
2.8	1.227549	1.373E-4	0.920134349015803
3	1.252859	1.3836E-4	0.833996483243525
3.2	1.278974	1.6901E-4	0.754221743366167
3.4	1.305842	1.7415E-4	0.686637433931517
3.6	1.332955	1.2129E-4	0.626892880854943
3.8	1.360928	2.7605E-4	0.572462319828823
4	1.388999	1.2181E-4	0.522779354052811
4.2	1.417832	1.4336E-4	0.47815255968267
4.4	1.447042	1.9169E-4	0.437437199473132
4.6	1.476243	1.4759E-4	0.399710616748056
4.8	1.505774	1.7647E-4	0.364935242606128
5	1.535217	2.296E-4	0.332037751015003
5.2	1.564716	1.4936E-4	0.302495788373098
5.4	1.593774	1.8801E-4	0.274493121358486
5.6	1.621833	1.8835E-4	0.24909469717289
5.8	1.64984	1.7782E-4	0.225215778499733
6	1.676644	1.4719E-4	0.203215470904974
6.2	1.702615	1.0548E-4	0.182895134836707
6.4	1.727124	1.7327E-4	0.164620490480128
6.6	1.750993	1.2112E-4	0.147556272355172
6.8	1.773385	1.9219E-4	0.132052543581907
7	1.794947	1.9631E-4	0.11752993263868
7.2	1.815336	1.4869E-4	0.104289233508287
7.4	1.834747	1.3713E-4	0.0920235869032624
7.6	1.853149	9.159E-5	0.080754434748636
7.8	1.871159	1.2173E-4	0.0699780189711297
8	1.887521	1.1578E-4	0.0604284667561314
8.2	1.902997	6.97E-5	0.0516028138772683
8.4	1.917303	9.374E-5	0.0435611898588799
8.6	1.930238	1.0247E-4	0.0364307406651408
8.8	1.942264	9.692E-5	0.029908395563116
9	1.952823	5.973E-5	0.0242879154946454
9.2	1.962282	5.921E-5	0.0192938629615927
9.4	1.970218	4.771E-5	0.015160758860187
9.6	1.976917	5.056E-5	0.0117000359650911
9.8	1.982401	5.02E-5	0.00890334498418837
10	1.986787	2.27E-5	0.00665395938266155
10.2	1.99036	2.198E-5	0.00485841757270042
10.4	1.993032	2.008E-5	0.00350220167062044
